seed,num_clients,alpha,security_mode,aggregator,attack,malicious_fraction,accuracy,auroc,precision,recall,f1,sensitivity,specificity,val_accuracy,mean_round_latency_s,std_round_latency_s,rounds_to_convergence
33,5,1.0,native_pq,fedavg,none,0.0,0.6971153846153846,0.6722222222222222,0.7506234413965087,0.7717948717948718,0.7610619469026548,0.7717948717948718,0.5726495726495726,0.7614503816793893,11.626692770000128,0.23805348922828054,20
33,10,1.0,classical,fedavg,none,0.0,0.6314102564102564,0.6931623931623931,0.925531914893617,0.4461538461538462,0.6020761245674741,0.4461538461538462,0.9401709401709402,0.6087786259541985,11.939702100000009,0.34787644614904983,20
33,10,1.0,hybrid_pq,fedavg,none,0.0,0.6314102564102564,0.6931623931623931,0.925531914893617,0.4461538461538462,0.6020761245674741,0.4461538461538462,0.9401709401709402,0.6087786259541985,12.098728485000333,0.22317924242889742,20
33,10,1.0,native_pq,fedavg,none,0.0,0.6314102564102564,0.6931623931623931,0.925531914893617,0.4461538461538462,0.6020761245674741,0.4461538461538462,0.9401709401709402,0.6087786259541985,12.022133405000545,0.3005301914543346,20
33,25,1.0,classical,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.807382964999965,0.26588200025439346,20
33,25,1.0,hybrid_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.899633559999566,0.28180161506304013,20
33,25,1.0,native_pq,fedavg,none,0.0,0.3525641025641026,0.4632478632478632,0.26666666666666666,0.020512820512820513,0.0380952380952381,0.020512820512820513,0.905982905982906,0.2729007633587786,13.903868344999902,0.2174414030394832,20
33,50,1.0,classical,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.68783554000006,0.41968720913507246,20
33,50,1.0,hybrid_pq,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.650095680000305,0.21519657632045797,20
33,50,1.0,native_pq,fedavg,none,0.0,0.6153846153846154,0.49743589743589745,0.6237623762376238,0.9692307692307692,0.7590361445783133,0.9692307692307692,0.02564102564102564,0.7118320610687023,19.57267186499983,0.3415887494162371,20
